GMHI,Richness,Evenness,Shannon,Inverse Simpson
1.1901,70,0.5503,3.1621,16.8577
2.0963,72,0.5075,2.9164,10.871
-0.252,59,0.5351,3.0745,16.5474
1.9982,58,0.507,2.9135,9.6059
1.5302,81,0.539,3.0971,12.8
3.6769,52,0.367,2.109,4.1495
4.3058,72,0.541,3.1089,14.1674
2.8172,73,0.5548,3.1881,16.0108
0.0313,75,0.5045,2.8987,9.4376
-2.9878,42,0.4158,2.3891,6.8605
4.3816,77,0.5536,3.181,11.9546
-0.2493,61,0.4517,2.5957,5.6256
2.5827,58,0.5103,2.9323,10.7846
-2.7019,54,0.4888,2.8085,11.1556
4.3321,56,0.4865,2.7955,8.5393
-1.4037,61,0.5546,3.1871,17.9648
-0.4848,62,0.4635,2.6632,8.3426
2.3043,67,0.5574,3.2027,15.738
4.0134,61,0.4452,2.5584,5.4663
0.0428,65,0.5294,3.0422,13.8684
4.1252,63,0.5007,2.8771,9.6836
1.1616,79,0.599,3.4417,21.9138
2.5507,71,0.5619,3.2288,17.0363
4.3665,66,0.5241,3.0118,14.6659
4.3475,75,0.578,3.3213,19.1698
2.5579,67,0.5176,2.9742,11.9631
0.98,75,0.583,3.3503,19.5147
2.2148,61,0.5189,2.9818,11.7567
2.6127,62,0.5799,3.332,20.447
4.3541,62,0.5543,3.1849,14.3092
2.7944,67,0.5047,2.9003,10.2783
4.4426,72,0.5505,3.1635,14.0872
3.5972,50,0.4751,2.7298,11.1281
1.9108,50,0.4351,2.5004,6.8839
2.4447,66,0.5344,3.0707,13.1274
3.5464,65,0.4973,2.8578,8.2793
1.9709,67,0.523,3.005,12.1373
3.7413,54,0.5215,2.9968,11.1351
2.3595,70,0.5775,3.3185,17.8905
4.1884,50,0.5358,3.0785,16.5376
3.8349,57,0.4157,2.3887,5.8642
-0.6245,59,0.4763,2.7371,9.7682
0.5627,78,0.4531,2.6036,6.5979
2.7708,75,0.5552,3.1905,15.7254
4.0212,66,0.4938,2.8377,10.2213
2.8311,74,0.5168,2.9694,9.8831
3.9612,67,0.5251,3.0174,11.3064
1.8186,53,0.4581,2.6324,6.372
2.1192,61,0.5416,3.112,14.5192
3.7148,58,0.5434,3.1226,15.0263
0.7934,52,0.5461,3.1377,18.298
3.8341,59,0.5451,3.1324,14.0358
0.4508,64,0.5131,2.9482,12.3383
3.8273,71,0.5662,3.2537,17.1625
2.4268,74,0.5451,3.1325,13.2925
3.9409,62,0.5511,3.1665,15.8139
2.6107,64,0.5699,3.2746,18.7289
3.422,63,0.5093,2.9267,10.6542
1.6133,55,0.497,2.856,11.1894
4.0865,59,0.5482,3.1501,13.7123
-0.5033,45,0.4987,2.8655,12.8886
0.169,76,0.5067,2.9118,10.0295
2.7242,75,0.507,2.9135,10.1223
1.805,55,0.4887,2.8084,10.886
-0.2186,58,0.5092,2.926,12.3581
2.442,63,0.5612,3.2245,15.0519
3.7879,63,0.5446,3.1292,11.815
1.472,57,0.549,3.1546,15.8747
3.3161,57,0.5706,3.279,19.0794
2.2034,56,0.5554,3.1912,14.8546
4.0406,66,0.5052,2.9032,11.6027
2.2586,71,0.5424,3.1165,14.5186
2.9656,62,0.5532,3.1788,16.3469
2.5534,50,0.5011,2.8796,11.0675
3.6349,62,0.5339,3.0682,13.9497
2.3161,67,0.5588,3.2112,13.9535
2.2342,65,0.4729,2.7176,6.9647
2.3441,67,0.5513,3.1681,14.276
2.9715,64,0.5102,2.9315,11.3239
4.3358,63,0.5816,3.3417,17.1493
1.023,55,0.5132,2.9487,12.1477
1.6452,52,0.5091,2.9253,10.3513
2.1955,44,0.4802,2.7591,10.5027
-0.2826,49,0.4945,2.8416,12.0162
4.185,55,0.4491,2.5804,5.0429
3.2384,65,0.4334,2.4907,6.1281
4.1456,50,0.4858,2.7917,8.7782
1.2076,68,0.4657,2.6758,5.8672
4.314,72,0.5332,3.0637,13.2605
2.826,66,0.5251,3.0176,12.3439
4.3474,66,0.4985,2.8644,9.3676
2.1513,76,0.5438,3.1246,12.8111
1.9551,50,0.5169,2.9701,14.3759
1.2191,67,0.5155,2.9622,12.3719
-1.6874,51,0.4698,2.6995,9.6765
1.5062,48,0.4787,2.7508,10.0544
2.4821,59,0.5631,3.2355,17.8232
3.9685,65,0.5105,2.9334,8.9224
4.423,60,0.4871,2.7989,9.3791
2.9442,69,0.5342,3.0698,15.2106
3.3827,65,0.5722,3.288,18.8482
4.2874,60,0.5684,3.2662,18.5068
1.9815,56,0.451,2.5917,7.9003
3.1302,70,0.5642,3.2422,17.7672
2.5321,71,0.6006,3.4513,20.1332
1.1322,67,0.5136,2.9513,12.5506
3.8388,72,0.5861,3.368,20.517
3.6625,67,0.5338,3.0673,13.1348
3.598,68,0.5584,3.2087,14.5328
1.4212,65,0.4712,2.7075,8.6296
0.6412,79,0.56,3.2179,17.6665
1.088,61,0.5336,3.0662,14.1058
4.1279,46,0.4191,2.4084,5.739
1.9557,49,0.4734,2.7204,10.3081
3.9831,73,0.6027,3.4631,21.317
2.0185,57,0.5114,2.9388,11.8212
-0.0726,67,0.4807,2.7624,9.6627
-4.1464,61,0.4078,2.3431,5.3461
1.8717,56,0.5106,2.9339,8.3655
3.3941,58,0.5131,2.9482,12.354
2.645,57,0.5158,2.9638,13.6243
0.2519,66,0.5193,2.984,13.3433
3.5517,63,0.547,3.1431,16.5963
4.6138,69,0.5703,3.2768,18.9506
2.3184,62,0.5248,3.0157,13.2886
2.1636,65,0.5335,3.0657,12.1032
2.7319,62,0.5627,3.2334,16.7952
2.6463,70,0.5336,3.0662,13.0372
1.6363,73,0.5503,3.162,13.8458
1.8478,70,0.4957,2.8485,10.7194
0.8847,57,0.4378,2.5156,7.6912
3.3362,54,0.5183,2.9782,11.7254
2.0957,79,0.5631,3.2355,15.5862
3.9614,55,0.5245,3.0141,11.989
2.7242,74,0.5473,3.1449,15.5343
1.8095,70,0.4979,2.8609,8.5229
0.6946,55,0.5171,2.9712,13.3946
3.1449,64,0.5046,2.8996,11.1198
1.018,62,0.529,3.0399,14.1024
2.6831,65,0.5643,3.2427,16.8001
0.2907,55,0.4565,2.623,9.8733
-1.506,61,0.5143,2.9554,12.8729
2.5608,70,0.5094,2.927,11.556
2.0017,62,0.4375,2.5138,5.9051
-2.1023,63,0.4548,2.6133,8.3583
3.4785,65,0.5502,3.1617,16.9219
3.646,62,0.3703,2.1276,3.4355
4.2238,73,0.5148,2.9584,12.5662
2.5765,48,0.517,2.9708,13.96
1.8161,73,0.5416,3.1124,13.0253
2.8068,70,0.5603,3.2196,16.9705
3.0047,59,0.4852,2.7879,7.692
1.6693,60,0.5522,3.1731,15.3337
2.3869,65,0.5805,3.3359,19.6637
-3.8916,49,0.4767,2.7393,10.0642
3.4841,60,0.4935,2.8355,9.4585
1.8991,71,0.5249,3.0163,11.0911
2.6285,66,0.4545,2.6118,6.677
-3.8347,47,0.3944,2.2664,5.1946
0.8868,63,0.5444,3.1284,15.8636
3.495,56,0.5078,2.9179,11.4942
3.6507,69,0.5254,3.0189,11.657
1.8727,47,0.4847,2.7855,10.2359
1.0065,34,0.3928,2.2569,6.6464
4.0458,70,0.5415,3.1118,14.4674
0.9197,56,0.458,2.6319,7.318
3.2128,68,0.4379,2.5163,6.5456
2.9546,66,0.5699,3.2746,16.0904
3.774,72,0.5534,3.1797,12.6582
0.9815,56,0.5189,2.9819,13.6009
3.877,63,0.5754,3.3065,19.8659
-2.264,56,0.529,3.0396,14.3915
3.8991,57,0.4831,2.7763,9.6432
-1.1249,63,0.5233,3.007,14.7613
0.0628,59,0.4752,2.7304,8.3955
1.1359,53,0.4296,2.4683,6.7573
2.2625,65,0.5251,3.0175,11.6452
1.9055,58,0.5284,3.0362,13.6664
4.2014,47,0.4581,2.6324,9.0871
2.556,64,0.5287,3.038,14.3669
0.9766,66,0.5694,3.2721,18.0891
2.5705,67,0.4985,2.8644,9.8946
3.9039,57,0.5653,3.2485,17.1587
3.1217,65,0.4934,2.8352,11.3435
2.1895,59,0.506,2.9079,11.3154
3.4027,59,0.4859,2.792,8.0206
4.2947,49,0.4276,2.4572,6.9128
3.3128,51,0.5299,3.0451,11.7762
1.9355,68,0.5022,2.8856,10.9898
2.1282,65,0.4558,2.6189,9.7568
3.2777,60,0.4772,2.7423,9.752
3.7684,53,0.4959,2.8494,8.6472
2.918,73,0.6182,3.5526,26.5665
4.3378,70,0.5712,3.2821,18.4313
4.6289,55,0.4984,2.864,9.7974
3.6271,59,0.5822,3.3453,22.0617
-1.6705,58,0.4737,2.722,8.5848
4.64,59,0.4523,2.5992,7.0791
3.5281,57,0.5505,3.163,16.6499
4.0327,72,0.5637,3.2393,18.2312
4.3337,63,0.4872,2.7993,9.3855
3.2917,61,0.5432,3.1214,13.9011
2.4889,66,0.5253,3.0183,12.7403
4.632,54,0.5235,3.0084,13.5418
-0.0806,74,0.4874,2.8009,8.1619
4.091,55,0.4516,2.5951,6.7461
2.6766,70,0.5197,2.9863,9.9161
2.7805,68,0.5784,3.3237,17.7013
1.5281,53,0.4489,2.5793,7.1574
3.4049,58,0.4829,2.7748,10.4149
2.4677,55,0.5087,2.9229,12.9343
4.2815,42,0.4787,2.7505,10.4528
2.621,62,0.5434,3.1222,15.815
-0.3011,81,0.5805,3.3357,15.995
0.7071,48,0.415,2.3846,6.76
0.5336,66,0.5567,3.1989,15.3708
2.4724,75,0.6126,3.5203,20.4069
4.105,59,0.5254,3.0193,12.0034
3.9193,76,0.5158,2.9641,10.1394
1.4818,79,0.5879,3.3781,19.885
0.1731,79,0.5623,3.231,17.4101
3.647,57,0.5156,2.9628,8.5625
1.6787,62,0.5409,3.1079,15.8511
1.5488,58,0.5642,3.242,14.2581
-4.2744,60,0.4434,2.548,8.2778
1.1095,62,0.5347,3.0727,16.3908
3.7009,71,0.4776,2.7447,8.5503
-0.3148,64,0.3863,2.22,4.1413
2.4471,69,0.5706,3.2788,18.0606
3.8604,72,0.5571,3.2011,16.7491
3.3804,66,0.5376,3.0892,12.6338
4.0379,71,0.5357,3.0785,11.0702
3.9035,63,0.5302,3.0465,11.7657
3.0786,71,0.5593,3.2136,16.1574
2.4383,51,0.4887,2.8082,8.109
1.1578,63,0.5438,3.1248,15.5006
1.9539,74,0.5314,3.0538,13.8243
4.294,58,0.5035,2.8931,10.325
2.1714,60,0.5093,2.9267,10.3126
1.4164,78,0.5148,2.9584,10.845
2.5603,66,0.554,3.1836,17.0823
2.4508,51,0.427,2.4538,7.2664
1.0287,62,0.5074,2.9154,12.179
2.7213,63,0.4774,2.7435,8.6488
0.1889,79,0.5063,2.9092,8.9264
4.3272,61,0.4964,2.8526,7.5229
1.6398,63,0.5279,3.0336,13.6375
1.7531,77,0.5536,3.1813,16.2019
1.7451,72,0.5113,2.9379,10.4243
2.834,57,0.481,2.7639,8.7139
-3.5601,55,0.4306,2.4742,6.6362
3.1735,81,0.5819,3.3438,16.2111
3.4936,75,0.5439,3.1254,11.4818
1.6776,58,0.4982,2.8627,11.4672
1.0706,67,0.4985,2.8642,11.399
3.3293,64,0.5123,2.9438,11.5958
2.9663,65,0.3653,2.0992,4.0672
2.8723,62,0.4935,2.8357,8.9983
1.9734,62,0.5325,3.06,14.5333
0.9797,70,0.5193,2.9839,8.909
4.25,70,0.559,3.2123,15.5647
4.1451,58,0.4937,2.8368,9.9275
3.7478,65,0.5533,3.1794,14.6626
2.4764,59,0.5772,3.3169,18.12
2.1944,58,0.5241,3.0115,13.7351
3.9008,64,0.4524,2.5996,6.8504
1.1402,70,0.5832,3.3509,20.4822
3.4527,55,0.4194,2.4099,6.6729
1.3631,78,0.4702,2.7021,9.2229
2.4519,67,0.5678,3.2628,17.6148
3.3595,63,0.5241,3.0114,11.3969
0.1534,48,0.4433,2.5472,7.786
-0.0694,73,0.4783,2.7487,7.6255
-2.7003,41,0.489,2.8097,10.4894
2.8248,67,0.5389,3.0964,12.1622
4.1172,58,0.4854,2.7891,8.008
1.2874,79,0.5608,3.2228,13.8848
-0.3121,92,0.5202,2.9891,11.7613
-0.2964,65,0.5167,2.9693,12.7247
1.3999,73,0.5776,3.319,18.9516
1.9765,75,0.5146,2.957,10.1279
3.6553,59,0.4765,2.7378,8.1621
3.3201,71,0.4999,2.8727,10.653
3.1718,59,0.5068,2.9122,11.6442
3.658,75,0.5436,3.1235,15.4554
2.5089,64,0.5525,3.1749,17.8172
0.1063,68,0.5192,2.9832,12.4495
2.5341,66,0.5503,3.1624,16.5854
1.4927,62,0.4816,2.7672,7.7253
1.6568,50,0.5028,2.889,12.7167
1.5302,82,0.5123,2.9439,8.7149
-4.295,72,0.5451,3.1324,15.3923
-1.1981,68,0.494,2.8385,9.527
3.1234,56,0.5399,3.1026,11.8383
1.5385,62,0.5711,3.2816,18.2731
1.1558,56,0.4724,2.7145,11.0536
2.298,68,0.5426,3.1179,14.0124
2.5326,52,0.5551,3.1895,18.3303
1.4284,56,0.4837,2.7794,10.5831
1.9601,65,0.5435,3.1233,14.643
3.5167,60,0.5173,2.9724,11.8403
2.9799,75,0.5252,3.018,13.633
1.5974,73,0.5752,3.3051,19.0179
4.3437,54,0.5393,3.0987,12.4377
-3.8394,62,0.4181,2.4025,6.1288
1.9175,48,0.4161,2.391,5.4655
2.125,63,0.5113,2.938,12.7568
4.2023,67,0.5918,3.4008,21.4845
4.3132,52,0.4518,2.5961,6.2968
2.7475,62,0.5127,2.9459,9.9703
3.9835,55,0.5454,3.1342,17.4189
4.0222,65,0.481,2.764,8.987
3.9118,61,0.5204,2.9902,13.1594
2.286,67,0.4927,2.8309,9.6712
4.1093,55,0.5658,3.2513,18.6997
0.9043,85,0.5914,3.3982,22.0947
4.0437,68,0.5431,3.121,13.3461
2.2008,64,0.4651,2.6725,6.9383
2.6867,73,0.5507,3.1644,16.2467
3.2258,63,0.5694,3.2716,16.6783
2.7854,76,0.5222,3.0008,9.3332
2.8377,74,0.5359,3.0794,13.1719
2.4328,66,0.5963,3.4267,22.9505
4.1906,74,0.552,3.1716,13.4637
0.1197,91,0.5315,3.0542,14.0535
1.6973,63,0.4671,2.6842,7.1787
3.199,60,0.4683,2.6908,7.5678
3.7625,62,0.5218,2.9982,12.1601
2.6617,64,0.5071,2.9139,12.4739
1.8128,71,0.5257,3.0208,11.821
-0.1059,68,0.4393,2.5243,6.4256
2.7183,77,0.5584,3.2089,14.993
2.4615,59,0.5272,3.0296,14.5108
3.1982,69,0.5285,3.0368,12.2658
3.2487,70,0.5449,3.1313,14.6298
3.3746,54,0.4416,2.5374,6.8492
2.2268,58,0.4905,2.8184,9.6763
2.3728,55,0.5237,3.0092,11.6324
1.6741,55,0.477,2.7407,8.8959
1.7904,52,0.4736,2.7214,9.047
2.0002,58,0.5139,2.9532,11.3843
-0.4975,63,0.542,3.1143,13.807
2.8529,61,0.4472,2.5695,7.1397
1.6205,60,0.4927,2.8314,12.9775
-1.1642,62,0.4688,2.694,9.1211
2.6883,59,0.4886,2.8075,9.7233
1.3225,62,0.5194,2.9843,9.8573
-0.1913,49,0.4622,2.6558,7.7966
4.0235,49,0.4,2.2988,5.2876
2.3928,69,0.5712,3.2823,16.5435
2.2954,61,0.5493,3.1566,15.1814
2.3054,66,0.555,3.1892,14.3151
2.3117,65,0.558,3.2066,16.8512
2.2141,68,0.4861,2.7934,8.7321
1.6539,64,0.5111,2.9371,10.6618
1.1895,77,0.591,3.3962,20.9851
3.1508,60,0.4587,2.636,6.662
2.5081,73,0.6079,3.4931,21.714
4.2886,62,0.5568,3.1995,16.4064
1.8048,65,0.5453,3.1333,11.8406
4.1199,60,0.4944,2.8409,8.4856
4.0891,71,0.5812,3.3395,19.0757
0.7813,59,0.525,3.017,14.5255
2.5246,71,0.5628,3.2338,15.3192
1.5858,73,0.505,2.9021,8.5869
4.1361,63,0.5376,3.0894,13.4374
1.2504,56,0.5015,2.882,11.3965
1.4768,58,0.5396,3.1007,14.3625
3.3572,78,0.4923,2.8287,7.5424
2.265,60,0.4392,2.5236,5.9394
2.0401,60,0.4911,2.8221,9.2239
2.2386,62,0.5054,2.9039,12.5942
1.0158,57,0.5082,2.9203,11.7571
1.8396,58,0.5319,3.0567,13.026
-1.3837,46,0.3456,1.9856,3.6146
4.0418,54,0.4724,2.7143,8.571
2.6746,64,0.5476,3.1464,14.9874
1.6856,50,0.4907,2.8198,9.0385
3.425,66,0.5625,3.232,17.7663
4.0365,71,0.533,3.0629,11.7577
1.858,69,0.5397,3.1015,12.6384
3.3494,64,0.4597,2.6417,5.4908
2.5019,58,0.5113,2.9383,12.6851
4.016,46,0.5538,3.1821,19.2736
3.4748,64,0.5129,2.9471,10.6731
3.2796,64,0.5234,3.0076,13.8729
1.0686,77,0.5426,3.1181,12.8328
3.9649,62,0.5173,2.9727,12.3793
3.0211,69,0.5517,3.1699,15.3469
-0.414,55,0.536,3.08,16.3798
0.9027,80,0.5576,3.2038,17.2752
4.4147,52,0.4704,2.7028,8.2528
2.8633,58,0.5449,3.1313,15.93
4.3707,57,0.5151,2.9597,11.5256
1.7897,72,0.5202,2.9894,10.8166
1.7944,67,0.4518,2.5961,5.41
4.3523,69,0.4741,2.724,8.1798
4.091,65,0.498,2.8617,11.6123
3.4973,56,0.4982,2.8627,11.1115
0.9406,81,0.5693,3.2715,13.9772
4.0902,74,0.5106,2.9341,10.5861
4.1016,54,0.4998,2.8718,10.9637
1.8383,73,0.5342,3.0693,14.1464
2.2785,58,0.5799,3.3321,20.3869
1.2344,66,0.4463,2.5647,7.9013
3.898,65,0.579,3.3273,17.1243
3.9052,55,0.4782,2.7478,11.0085
0.6182,80,0.5681,3.2646,17.2347
1.9568,68,0.4527,2.6011,6.7137
3.9102,60,0.5969,3.4302,23.0583
0.4769,54,0.5228,3.0044,12.6686
-1.3546,47,0.4549,2.6138,8.9773
2.6317,66,0.4221,2.4254,5.3718
2.6466,68,0.5439,3.1253,15.2442
4.3082,56,0.468,2.6891,8.5115
2.698,66,0.5585,3.209,16.7053
1.0113,63,0.567,3.2579,17.4068
4.4175,41,0.4262,2.4492,7.2152
3.7,67,0.4549,2.6138,6.161
2.9482,75,0.5783,3.323,17.0939
4.15,64,0.522,2.9993,11.2856
0.6602,62,0.4081,2.3449,5.184
1.2858,77,0.5785,3.3243,18.8947
1.3295,62,0.562,3.2294,17.2812
3.8664,59,0.462,2.6546,6.2693
2.3407,67,0.5532,3.1785,16.1758
3.4118,49,0.3802,2.185,4.74
-4.1501,44,0.3855,2.2151,5.6339
4.0375,69,0.4956,2.8477,8.4048
2.2678,59,0.4382,2.5181,5.1593
-1.291,58,0.5017,2.8827,11.7911
-0.5443,76,0.4259,2.4475,6.8186
-4.3009,47,0.3951,2.2702,6.0303
-3.8286,51,0.5023,2.8862,12.9039
-0.6723,82,0.553,3.1779,16.4356
-1.0153,96,0.5548,3.1879,13.8925
-4.1839,77,0.5124,2.9443,11.1477
-3.3981,82,0.5189,2.9818,12.5219
-2.2951,40,0.3991,2.2936,5.3645
0.5831,75,0.5088,2.9237,11.0833
0.3399,67,0.556,3.1951,17.997
1.8185,50,0.5329,3.0624,14.6355
3.8016,63,0.3826,2.1984,3.8164
0.5169,76,0.5673,3.2596,15.171
0.9664,67,0.4493,2.5817,7.537
-2.2742,43,0.3404,1.9559,3.7341
0.128,44,0.3572,2.0525,4.4921
0.5819,72,0.5124,2.9446,10.8463
0.6799,45,0.4047,2.3255,5.5092
-3.3786,15,0.2261,1.2991,2.5305
-1.1402,55,0.4447,2.5553,9.28
-3.4954,45,0.4698,2.6995,11.2893
3.6748,40,0.1745,1.0028,1.5506
1.2904,63,0.4934,2.8349,11.565
-3.9059,29,0.1599,0.9188,1.4602
-1.1326,67,0.5136,2.9513,12.6228
-0.4974,53,0.4296,2.4684,7.8141
-3.5447,28,0.4012,2.3056,7.8838
-2.1381,30,0.1459,0.8383,1.4185
0.8972,54,0.4301,2.4716,7.8503
-2.5213,36,0.3869,2.2232,5.1742
-3.6345,27,0.2795,1.606,2.9907
0.5757,62,0.5201,2.9887,12.6948
-2.0437,31,0.3228,1.8546,4.4649
-2.8463,40,0.3121,1.7934,3.5421
0.2837,40,0.3799,2.1828,5.8679
-1.7716,60,0.4235,2.4336,7.4343
-1.7268,52,0.4988,2.8661,11.5494
-3.4638,52,0.3924,2.2547,4.8717
-2.2259,31,0.4279,2.4586,8.1803
3.2471,46,0.3613,2.0758,3.229
-1.4775,31,0.2881,1.6556,2.7699
-1.7616,30,0.289,1.6604,3.6819
1.6105,48,0.4732,2.7188,10.0681
0.0,21,0.3474,1.9961,5.0018
3.7628,33,0.4164,2.3928,7.0293
2.0866,35,0.433,2.4882,6.6957
-2.1785,22,0.2694,1.5478,2.6783
0.6837,45,0.4628,2.6595,8.5545
1.3731,30,0.3729,2.1426,6.4277
2.3296,45,0.3952,2.2707,4.969
2.165,30,0.4188,2.4063,7.2491
1.5085,55,0.5473,3.1451,15.4977
0.6691,31,0.3925,2.2551,6.5269
-2.6009,26,0.4255,2.445,7.7629
1.2107,36,0.3622,2.081,4.0066
0.0,33,0.4204,2.4156,7.8863
-1.7243,45,0.3767,2.1644,5.4585
-0.4407,45,0.46,2.6432,8.9712
-1.2658,21,0.3281,1.8852,4.9427
0.9768,52,0.5246,3.0145,12.1724
-3.07,30,0.3403,1.9552,4.9781
4.1137,33,0.4259,2.4473,7.4165
1.7765,42,0.3794,2.1801,4.9439
-1.918,43,0.4359,2.5048,8.2129
-1.8264,16,0.3312,1.9029,5.6913
0.4219,35,0.2996,1.7214,3.1435
3.3838,34,0.4183,2.4035,6.6376
-2.2075,35,0.2509,1.4415,2.0568
-2.193,32,0.3971,2.2819,7.242
2.0516,43,0.4658,2.6768,8.659
-4.1764,45,0.29,1.6666,2.4359
0.2543,68,0.4145,2.3817,5.4685
0.0219,79,0.4608,2.6479,6.6393
-0.2277,74,0.3501,2.0116,3.9664
-1.1254,45,0.3986,2.2902,5.8583
-0.3952,46,0.3976,2.2848,6.0602
0.5488,39,0.4005,2.3014,6.2972
-3.8257,31,0.3498,2.0101,4.9854
-0.0217,72,0.5502,3.1614,13.9999
-0.7303,73,0.3894,2.2378,4.2219
0.8596,69,0.3709,2.1312,3.4729
2.1007,61,0.4781,2.7474,9.6458
-0.8408,57,0.3879,2.229,5.5457
0.019,79,0.4639,2.6655,7.7452
-2.1108,67,0.3945,2.2671,4.7342
0.4688,48,0.3505,2.0143,3.4647
0.8766,48,0.3833,2.2027,5.3174
-0.3377,47,0.427,2.4536,8.188
0.4485,56,0.3156,1.8135,2.4907
1.1421,56,0.4483,2.5762,8.9783
-0.991,35,0.2947,1.6932,3.3843
-1.4738,34,0.3022,1.7365,3.3578
-0.8431,33,0.3806,2.1871,7.2687
0.5901,70,0.4589,2.6372,7.3564
1.8533,55,0.3721,2.1379,4.4292
-0.6694,50,0.3891,2.2357,6.2038
0.829,72,0.5079,2.9183,10.4222
-4.2301,20,0.2817,1.6185,3.6434
1.9727,56,0.243,1.3966,1.9251
0.7416,81,0.5757,3.3081,19.4175
-1.0275,84,0.533,3.0626,12.4949
2.1364,53,0.3904,2.2432,4.8218
0.4806,66,0.5575,3.2036,16.7654
3.2903,58,0.56,3.2181,15.7184
2.2098,60,0.4904,2.8177,7.3626
0.4148,59,0.421,2.4192,7.3217
0.5274,54,0.4139,2.3784,7.039
0.4039,69,0.5609,3.223,16.8652
0.7944,61,0.4841,2.7816,9.8943
1.2747,63,0.5046,2.8997,10.663
2.9453,65,0.5591,3.2129,15.5937
1.0177,62,0.5457,3.1355,13.9216
2.2111,59,0.5328,3.0618,11.5248
0.645,74,0.6035,3.4678,24.993
0.6822,86,0.5778,3.3202,19.0288
-2.5613,44,0.3273,1.8808,3.6265
0.3945,51,0.4676,2.6869,7.9548
-3.6168,34,0.3509,2.0164,4.7676
-0.3538,72,0.4993,2.869,9.754
0.8976,69,0.5188,2.9809,12.9165
0.458,52,0.4573,2.6278,11.2489
-3.5077,60,0.4463,2.5648,8.5121
1.553,43,0.4176,2.3998,7.6817
0.7681,37,0.2954,1.6974,2.9077
-3.3289,57,0.3424,1.9675,3.6944
1.7543,55,0.4667,2.6816,9.1533
-0.5566,77,0.4573,2.6279,10.8873
-4.1422,50,0.4386,2.5206,7.3066
-0.3979,37,0.4274,2.4559,9.0312
-3.3451,54,0.4264,2.45,7.6271
-0.215,59,0.4726,2.7158,9.9201
-2.8066,51,0.4207,2.4171,6.4467
1.5719,71,0.5403,3.1046,13.1606
0.0715,57,0.4907,2.8199,9.96
-3.5704,59,0.4623,2.6567,8.763
-0.8497,68,0.5075,2.916,10.4364
1.5367,65,0.4659,2.6769,8.8502
-1.0464,57,0.4624,2.657,9.8008
-0.0446,72,0.5153,2.9611,11.6402
-3.0605,33,0.364,2.0919,6.3828
-0.8349,64,0.4044,2.3239,4.9367
-2.8551,42,0.4462,2.5641,10.117
-0.517,51,0.4385,2.52,7.5588
-0.4353,52,0.3845,2.2094,6.4086
-3.8974,45,0.3339,1.9188,4.0517
0.9305,56,0.499,2.8676,12.0482
-0.8577,61,0.4865,2.7956,8.6995
1.6233,57,0.5068,2.9122,11.7249
-3.5425,46,0.2352,1.3517,2.2235
0.8518,57,0.4314,2.4787,6.963
1.1154,87,0.5097,2.929,7.2949
1.7624,63,0.3461,1.9889,2.9063
-3.6016,68,0.4361,2.5057,7.6486
-3.2978,38,0.3647,2.0955,6.0455
-1.0059,63,0.4763,2.7371,10.3769
0.4473,52,0.4453,2.5587,8.5894
-2.7941,47,0.4165,2.3932,7.6745
-2.7806,56,0.4298,2.4694,5.633
-0.0722,61,0.4861,2.7933,11.202
0.9458,65,0.5176,2.9744,11.4417
-0.358,55,0.3009,1.7292,2.6771
2.7204,59,0.5236,3.0087,14.5045
-3.226,42,0.343,1.9709,5.0776
-1.0978,110,0.5712,3.282,15.9065
-3.572,74,0.4562,2.6216,8.8145
-0.1851,65,0.4962,2.8513,11.5088
0.0075,108,0.5991,3.4426,19.5365
-0.1877,61,0.4884,2.8064,9.7149
-0.8641,75,0.5123,2.9436,12.8266
-0.5102,99,0.5494,3.1571,14.4686
-0.6507,106,0.5823,3.3459,19.5303
0.0416,118,0.5895,3.3874,18.6197
-1.2068,98,0.5832,3.3511,19.1783
-1.1128,59,0.4629,2.6598,8.2294
-1.7749,73,0.5481,3.1498,21.8838
-1.887,81,0.5162,2.9661,17.1221
-0.7608,82,0.4413,2.5356,5.2226
0.6897,68,0.515,2.9591,13.7726
-4.6054,77,0.2677,1.5382,3.2178
-4.1762,49,0.4688,2.6939,11.5013
-2.7408,82,0.5125,2.9448,11.7535
0.8179,92,0.4868,2.797,7.4732
1.2557,68,0.4879,2.8037,10.183
-0.0048,101,0.5078,2.918,7.3735
1.1751,88,0.499,2.8674,8.3884
-0.6526,48,0.4004,2.3009,4.835
1.3026,93,0.4561,2.6211,6.1641
-4.2861,55,0.418,2.402,6.7878
0.2107,97,0.3449,1.9817,2.5777
-4.33,78,0.4762,2.7366,8.3331
-2.5287,68,0.4638,2.6652,15.1112
-0.7981,104,0.5086,2.9222,10.151
-0.5006,89,0.4256,2.4455,49.6356
-0.0628,72,0.5252,3.0182,16.4504
-3.8442,29,0.3121,1.7933,3.7902
-0.5576,98,0.5721,3.2873,14.3854
-0.0482,95,0.4561,2.6208,5.5438
0.8164,100,0.5027,2.8886,7.7853
0.2647,82,0.536,3.0802,13.0202
0.2381,88,0.5181,2.977,11.3705
-1.5579,73,0.5613,3.2252,20.3678
0.0141,114,0.5461,3.1381,24.8769
-2.8279,64,0.4973,2.8573,12.0759
1.9754,56,0.5191,2.983,12.9931
3.2276,68,0.5127,2.9459,11.6511
2.0486,78,0.5598,3.2169,14.6773
0.5344,78,0.5051,2.9023,11.1849
1.79,62,0.4999,2.8727,9.9486
3.1913,69,0.5193,2.9838,11.4146
